Tarih,Varlık,Fiyat,Supertrend_Sinyal,Tilson_Sinyal,Hacim_SMI,Kombine_Dip,SSL&EMA_Sinyal,BB_Sikisma,BB_Fiyat_Durum,Destek_Direnc,Alim_Bandi,Satim_Bandi,RSI,StochRSI,TSI
2026-07-17 21:34,A1CAP,9.73,🔴 Düşüş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 10.19 (%4.8 üstte),4.46-5.73 (%41.1 altta),-,35.38,18.0,-0.77
2026-07-17 21:34,A1YEN,2.99,🟢 Yükseliş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA55 Destek: 2.95 (%1.2 altta) | EMA5 Direnç: 3.05 (%2.2 üstte),2.18-2.70 (%9.6 altta),-,47.65,1.37,-0.53
2026-07-17 21:34,AAGYO,14.83,🟢 Yükseliş Trendinde,🔴 SAT,-,-,-,-,-,EMA5 Direnç: 15.58 (%5.1 üstte),-,-,9.39,,-0.96
2026-07-17 21:34,ACSEL,127.8,🟢 Yükseliş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA55 Destek: 121.50 (%4.9 altta) | EMA21 Direnç: 131.56 (%2.9 üstte),-,-,49.47,12.18,0.23
2026-07-17 21:34,ADEL,30.02,🔴 Düşüş Trendinde,🔴 SAT,-,-,🔴 Ayı Piyasası (EMA 50 En Altta),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 31.07 (%3.5 üstte),-,47.64-57.64 (%58.7 üstte),41.84,1.1,-0.84
2026-07-17 21:34,ADESE,0.92,🔴 Düşüş Trendinde,🔴 SAT,-,-,🟢 EMA Yükselişte (SSL Ok Bekleniyor),🚨 BB SIKIŞMA,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 0.95 (%3.6 üstte),0.14-0.15 (%83.7 altta),-,35.74,22.31,-0.9
2026-07-17 21:34,ADGYO,50.0,🩸 SAT (Trend Kırıldı),🔴 SAT,-,-,-,🟡 Normal Genişlik,⚪Fiyat Alt_Orta Bant Aralığında,EMA100 Destek: 43.62 (%12.8 altta) | EMA55 Direnç: 50.91 (%1.8 üstte),27.44-28.60 (%42.8 altta),-,41.78,3.0,-0.91
2026-07-17 21:34,AEFES,20.8,🔴 Düşüş Trendinde,⏳ BEKLE,-,-,🟢 EMA Yükselişte (SSL Ok Bekleniyor),🚨 BB SIKIŞMA,🟡Fiyat Orta-Üst Bant Aralığında,EMA5 Destek: 20.62 (%0.9 altta),13.44-13.99 (%32.7 altta),-,60.78,48.09,0.81
2026-07-17 21:34,AFYON,12.85,🔴 Düşüş Trendinde,⏳ BEKLE,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🟡 Normal Genişlik,⚪Fiyat Alt_Orta Bant Aralığında,EMA100 Destek: 12.35 (%3.9 altta) | EMA55 Direnç: 12.94 (%0.7 üstte),2.64-2.81 (%78.1 altta),-,46.44,31.16,-0.6
2026-07-17 21:34,AGESA,240.2,🟢 Yükseliş Trendinde,⏳ BEKLE,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🟠 Daralıyor,🟡Fiyat Orta-Üst Bant Aralığında,EMA21 Destek: 235.37 (%2.0 altta) | EMA5 Direnç: 242.58 (%1.0 üstte),-,-,54.71,18.03,0.36
2026-07-17 21:34,AGHOL,33.9,🟢 Yükseliş Trendinde,⏳ BEKLE,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🟠 Daralıyor,🟡Fiyat Orta-Üst Bant Aralığında,EMA5 Destek: 33.54 (%1.1 altta),24.14-25.64 (%24.4 altta),-,55.93,37.69,0.29
2026-07-17 21:34,AGROT,2.51,🔴 Düşüş Trendinde,🔴 SAT,-,🟢 POTANSİYEL DİP,-,🟠 Daralıyor,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 2.62 (%4.3 üstte),-,9.07-11.88 (%261.6 üstte),32.86,0.94,-0.98
2026-07-17 21:34,AGYO,7.65,🟢 Yükseliş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🟡 Normal Genişlik,⚪Fiyat Alt_Orta Bant Aralığında,EMA100 Destek: 7.61 (%0.5 altta) | EMA55 Direnç: 7.93 (%3.6 üstte),5.90-6.64 (%13.2 altta),-,43.19,0.92,-0.76
2026-07-17 21:34,AHGAZ,34.9,🟢 Yükseliş Trendinde,⏳ BEKLE,-,-,🟢 EMA Yükselişte (SSL Ok Bekleniyor),⚪ Yelpaze Açık,🟡Fiyat Orta-Üst Bant Aralığında,EMA21 Destek: 30.92 (%11.4 altta) | EMA5 Direnç: 35.29 (%1.1 üstte),-,-,63.23,82.17,0.94
2026-07-17 21:34,AHSGY,20.3,🟢 Yükseliş Trendinde,🔥 GÜÇLÜ AL (Taze Kırılım),-,-,-,-,🟡Fiyat Orta-Üst Bant Aralığında,EMA5 Destek: 20.04 (%1.3 altta),5.35-5.78 (%71.5 altta),-,54.3,42.63,0.23
2026-07-17 21:34,AKBNK,66.5,🔴 Düşüş Trendinde,⏳ BEKLE,🔴 ZAYIFLAMA (Zaten Dipte),-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🟠 Daralıyor,⚪Fiyat Alt_Orta Bant Aralığında,EMA100 Destek: 62.45 (%6.1 altta) | EMA55 Direnç: 68.60 (%3.2 üstte),-,-,45.44,29.61,-0.31
2026-07-17 21:34,AKCNS,238.3,🟢 Yükseliş Trendinde,🟢 AL (Trend Onaylı),-,-,🟢 EMA Yükselişte (SSL Ok Bekleniyor),🟡 Normal Genişlik,🟡Fiyat Orta-Üst Bant Aralığında,EMA5 Destek: 227.06 (%4.7 altta),-,-,62.55,65.26,0.46
2026-07-17 21:34,AKENR,11.02,🟢 Yükseliş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA100 Destek: 10.90 (%1.1 altta) | EMA55 Direnç: 11.32 (%2.7 üstte),9.17-9.89 (%10.3 altta),-,47.82,12.78,0.19
2026-07-17 21:34,AKFGY,2.78,🟢 Yükseliş Trendinde,⏳ BEKLE,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🚨 BB SIKIŞMA,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Destek: 2.77 (%0.3 altta) | EMA21 Direnç: 2.81 (%1.0 üstte),1.76-2.09 (%24.8 altta),-,48.87,6.26,-0.58
2026-07-17 21:34,AKFIS,91.0,🟢 Yükseliş Trendinde,🟢 AL (Trend Onaylı),🩸 SAT (Zirveden Dönüş),-,-,-,🟡Fiyat Orta-Üst Bant Aralığında,EMA5 Destek: 83.31 (%8.4 altta),-,-,90.62,96.34,0.95
2026-07-17 21:34,AKFYE,25.68,🟢 Yükseliş Trendinde,⏳ BEKLE,🚀 KUSURSUZ DÖNÜŞ (0 Altı + Hacim),-,🟢 EMA Yükselişte (SSL Ok Bekleniyor),⚪ Yelpaze Açık,🟡Fiyat Orta-Üst Bant Aralığında,EMA5 Destek: 24.17 (%5.9 altta),15.20-16.67 (%35.1 altta),-,61.06,38.45,0.51
2026-07-17 21:34,AKGRT,7.05,🔴 Düşüş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🚨 BB SIKIŞMA,⚪Fiyat Alt_Orta Bant Aralığında,EMA100 Destek: 6.79 (%3.7 altta) | EMA55 Direnç: 7.13 (%1.1 üstte),1.27-1.46 (%79.3 altta),-,45.79,24.37,-0.45
2026-07-17 21:34,AKHAN,40.62,🟢 Yükseliş Trendinde,🟢 AL (Trend Onaylı),-,🔴 ZİRVEDE,-,-,🚨Fiyat Bandın Üzerinde!,EMA5 Destek: 36.46 (%10.3 altta),-,-,79.36,,0.91
2026-07-17 21:34,AKMGY,249.1,🟢 Yükseliş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA21 Destek: 247.55 (%0.6 altta) | EMA5 Direnç: 249.87 (%0.3 üstte),-,-,52.44,5.78,-0.75
2026-07-17 21:34,AKSA,12.37,🟢 Yükseliş Trendinde,🟢 AL (Trend Onaylı),-,-,🟢 EMA Yükselişte (SSL Ok Bekleniyor),🟠 Daralıyor,🚨Fiyat Bandın Üzerinde!,EMA5 Destek: 11.89 (%3.9 altta),-,-,64.52,87.73,0.77
2026-07-17 21:34,AKSEN,106.0,🟢 Yükseliş Trendinde,🟢 AL (Trend Onaylı),-,🔴 ZİRVEDE,🟢 EMA Yükselişte (SSL Ok Bekleniyor),⚪ Yelpaze Açık,🚨Fiyat Bandın Üzerinde!,EMA5 Destek: 92.22 (%13.0 altta),-,-,74.16,56.05,0.56
2026-07-17 21:34,AKSGY,9.63,🟢 Yükseliş Trendinde,🟢 AL (Trend Onaylı),-,-,🟢 EMA Yükselişte (SSL Ok Bekleniyor),🟠 Daralıyor,🟡Fiyat Orta-Üst Bant Aralığında,EMA5 Destek: 9.57 (%0.6 altta),0.51-0.56 (%94.2 altta),-,67.48,42.6,0.84
2026-07-17 21:34,AKSUE,43.92,🟢 Yükseliş Trendinde,🟢 AL (Trend Onaylı),-,-,🟢 EMA Yükselişte (SSL Ok Bekleniyor),⚪ Yelpaze Açık,🟡Fiyat Orta-Üst Bant Aralığında,EMA5 Destek: 41.80 (%4.8 altta),10.00-11.73 (%73.3 altta),-,70.78,62.74,0.65
2026-07-17 21:34,AKYHO,2.44,🔴 Düşüş Trendinde,🔴 SAT,-,-,🔴 Ayı Piyasası (EMA 50 En Altta),🚨 BB SIKIŞMA,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 2.51 (%3.0 üstte),1.54-1.70 (%30.3 altta),-,37.45,25.99,-0.9
2026-07-17 21:34,ALARK,104.6,🔴 Düşüş Trendinde,⏳ BEKLE,-,-,🟢 EMA Yükselişte (SSL Ok Bekleniyor),🚨 BB SIKIŞMA,🟡Fiyat Orta-Üst Bant Aralığında,EMA5 Destek: 103.11 (%1.4 altta),-,-,56.95,60.0,0.8
2026-07-17 21:34,ALBRK,8.05,🟢 Yükseliş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🚨 BB SIKIŞMA,⚪Fiyat Alt_Orta Bant Aralığında,EMA55 Destek: 7.94 (%1.4 altta) | EMA5 Direnç: 8.14 (%1.1 üstte),-,-,47.34,4.32,-0.62
2026-07-17 21:34,ALCAR,911.5,🔥 AL (Taze Kırılım),🟢 AL (Trend Onaylı),-,-,"📉 Düşüş Hazırlığı (50<100 Kesti, 150 Bekleniyor)",🟡 Normal Genişlik,🚨Fiyat Bandın Üzerinde!,EMA100 Destek: 878.43 (%3.6 altta),219.63-256.91 (%71.8 altta),894.50-945.50 (fiyat bandın içinde!),60.4,100.0,0.21
2026-07-17 21:34,ALCTL,150.2,🟢 Yükseliş Trendinde,⏳ BEKLE,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),⚪ Yelpaze Açık,🟡Fiyat Orta-Üst Bant Aralığında,EMA5 Destek: 149.49 (%0.5 altta),96.30-104.40 (%30.5 altta),-,57.13,40.43,0.53
2026-07-17 21:34,ALFAS,44.96,🟢 Yükseliş Trendinde,🔴 SAT,-,-,🔴 Ayı Piyasası (EMA 50 En Altta),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA55 Direnç: 46.67 (%3.8 üstte),35.84-37.98 (%15.5 altta),99.37-121.39 (%121.0 üstte),47.73,20.06,0.39
2026-07-17 21:34,ALGYO,3.66,🔴 Düşüş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA200 Destek: 3.17 (%13.5 altta) | EMA100 Direnç: 4.02 (%9.7 üstte),2.42-2.88 (%21.2 altta),-,39.85,1.46,-0.63
2026-07-17 21:34,ALKA,9.0,🟢 Yükseliş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🟡 Normal Genişlik,⚪Fiyat Alt_Orta Bant Aralığında,EMA200 Destek: 7.81 (%13.2 altta) | EMA5 Direnç: 9.31 (%3.4 üstte),-,-,38.61,0.0,-0.97
2026-07-17 21:34,ALKIM,17.41,🔴 Düşüş Trendinde,⏳ BEKLE,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🟠 Daralıyor,⚪Fiyat Alt_Orta Bant Aralığında,EMA200 Destek: 16.37 (%6.0 altta) | EMA100 Direnç: 17.63 (%1.3 üstte),11.75-12.93 (%25.7 altta),-,46.3,9.74,-0.72
2026-07-17 21:34,ALKLC,393.25,🟢 Yükseliş Trendinde,🟢 AL (Trend Onaylı),-,-,-,-,🟡Fiyat Orta-Üst Bant Aralığında,EMA5 Destek: 368.12 (%6.4 altta),-,-,63.62,17.87,-0.34
2026-07-17 21:34,ALTNY,15.3,🟢 Yükseliş Trendinde,🔴 SAT,-,-,-,-,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 16.02 (%4.7 üstte),14.21-15.69 (fiyat bandın içinde!),-,45.27,21.55,-0.3
2026-07-17 21:34,ALVES,2.44,🔴 Düşüş Trendinde,🔴 SAT,-,-,-,⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 2.57 (%5.3 üstte),-,4.54-5.64 (%86.2 üstte),37.52,0.74,-0.9
2026-07-17 21:34,ANELE,100.1,🟢 Yükseliş Trendinde,⏳ BEKLE,-,-,🟢 EMA Yükselişte (SSL Ok Bekleniyor),⚪ Yelpaze Açık,🟡Fiyat Orta-Üst Bant Aralığında,EMA5 Destek: 99.98 (%0.1 altta),-,-,71.89,20.94,0.89
2026-07-17 21:34,ANGEN,10.24,🔴 Düşüş Trendinde,🔴 SAT,-,-,🔴 Ayı Piyasası (EMA 50 En Altta),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 10.48 (%2.4 üstte),-,13.77-16.45 (%34.5 üstte),42.45,1.8,-0.62
2026-07-17 21:34,ANHYT,102.7,🟢 Yükseliş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🚨 BB SIKIŞMA,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Destek: 102.10 (%0.6 altta) | EMA21 Direnç: 104.41 (%1.7 üstte),-,-,49.03,11.38,-0.82
2026-07-17 21:34,ANSGR,27.92,🟢 Yükseliş Trendinde,⏳ BEKLE,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🟠 Daralıyor,🟡Fiyat Orta-Üst Bant Aralığında,EMA21 Destek: 27.39 (%1.9 altta) | EMA5 Direnç: 27.93 (%0.0 üstte),1.29-1.37 (%95.1 altta),-,53.9,9.62,-0.46
2026-07-17 21:34,ARASE,124.6,🟢 Yükseliş Trendinde,🟢 AL (Trend Onaylı),-,-,🟢 EMA Yükselişte (SSL Ok Bekleniyor),⚪ Yelpaze Açık,🟡Fiyat Orta-Üst Bant Aralığında,EMA5 Destek: 120.08 (%3.6 altta),-,-,74.89,90.34,0.96
2026-07-17 21:34,ARCLK,97.6,🔴 Düşüş Trendinde,🔴 SAT,-,-,🔴 Ayı Piyasası (EMA 50 En Altta),🟠 Daralıyor,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 100.32 (%2.8 üstte),-,170.00-193.30 (%74.2 üstte),36.04,0.0,-0.94
2026-07-17 21:34,ARDYZ,68.8,🟢 Yükseliş Trendinde,🟢 AL (Trend Onaylı),🟡 RİSKLİ AL (0 Üstü - Hacimsiz),-,🟢 EMA Yükselişte (SSL Ok Bekleniyor),⚪ Yelpaze Açık,🟡Fiyat Orta-Üst Bant Aralığında,EMA5 Destek: 63.19 (%8.1 altta),24.49-26.55 (%61.4 altta),-,72.39,53.69,0.81
2026-07-17 21:34,ARENA,25.28,🔴 Düşüş Trendinde,🔴 SAT,-,-,"📉 Düşüş Hazırlığı (50<100 Kesti, 150 Bekleniyor)",⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 26.65 (%5.4 üstte),-,-,42.54,10.65,-0.72
2026-07-17 21:34,ARFYE,31.58,🟢 Yükseliş Trendinde,🟢 AL (Trend Onaylı),-,-,-,-,🟡Fiyat Orta-Üst Bant Aralığında,EMA5 Destek: 30.66 (%2.9 altta),-,-,52.09,,-0.38
2026-07-17 21:34,ARMGD,191.2,🟢 Yükseliş Trendinde,🟢 AL (Trend Onaylı),-,-,-,-,🟡Fiyat Orta-Üst Bant Aralığında,EMA5 Destek: 177.66 (%7.1 altta),-,-,73.56,43.3,0.84
2026-07-17 21:34,ARSAN,3.62,🔴 Düşüş Trendinde,🔥 GÜÇLÜ AL (Taze Kırılım),-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🟠 Daralıyor,🟡Fiyat Orta-Üst Bant Aralığında,EMA21 Destek: 3.52 (%2.9 altta),0.63-0.66 (%81.7 altta),3.42-3.99 (fiyat bandın içinde!),52.02,46.23,-0.54
2026-07-17 21:34,ARTMS,41.5,🔴 Düşüş Trendinde,🔴 SAT,-,-,-,-,⚪Fiyat Alt_Orta Bant Aralığında,EMA55 Destek: 40.59 (%2.2 altta) | EMA21 Direnç: 41.91 (%1.0 üstte),-,-,49.86,47.79,-0.57
2026-07-17 21:34,ARZUM,1.88,🔴 Düşüş Trendinde,🔴 SAT,-,-,🔴 Ayı Piyasası (EMA 50 En Altta),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 2.02 (%7.3 üstte),1.59-1.70 (%9.7 altta),5.10-5.72 (%171.3 üstte),34.79,0.0,-0.98
2026-07-17 21:34,ASELS,351.5,🟢 Yükseliş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🟡 Normal Genişlik,⚪Fiyat Alt_Orta Bant Aralığında,EMA55 Destek: 289.44 (%17.7 altta) | EMA21 Direnç: 360.76 (%2.6 üstte),-,-,50.74,7.46,-0.7
2026-07-17 21:34,ASGYO,12.01,🔴 Düşüş Trendinde,🟢 AL (Trend Onaylı),🔴 ZAYIFLAMA (Zaten Dipte),-,-,🟡 Normal Genişlik,🟡Fiyat Orta-Üst Bant Aralığında,EMA21 Destek: 11.75 (%2.2 altta) | EMA5 Direnç: 12.16 (%1.2 üstte),10.02-10.54 (%12.2 altta),-,54.43,60.7,0.45
2026-07-17 21:34,ASTOR,286.5,🟢 Yükseliş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),⚪ Yelpaze Açık,🟡Fiyat Orta-Üst Bant Aralığında,EMA21 Destek: 263.12 (%8.2 altta) | EMA5 Direnç: 302.05 (%5.4 üstte),-,-,57.87,19.32,0.44
2026-07-17 21:34,ASUZU,54.0,🔴 Düşüş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA200 Direnç: 55.85 (%3.4 üstte),49.14-52.81 (%2.2 altta),-,39.24,0.12,-0.9
2026-07-17 21:34,ATAGY,11.75,🔴 Düşüş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🚨 BB SIKIŞMA,⚪Fiyat Alt_Orta Bant Aralığında,EMA200 Destek: 9.82 (%16.5 altta) | EMA5 Direnç: 12.01 (%2.2 üstte),9.50-11.38 (%3.1 altta),13.71-15.98 (%16.7 üstte),41.92,26.68,-0.88
2026-07-17 21:34,ATAKP,54.35,🟢 Yükseliş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🚨 BB SIKIŞMA,🟡Fiyat Orta-Üst Bant Aralığında,EMA21 Destek: 53.46 (%1.6 altta),36.10-40.03 (%26.3 altta),-,51.93,33.33,0.02
2026-07-17 21:34,ATATP,236.2,🟢 Yükseliş Trendinde,⏳ BEKLE,-,-,🟢 EMA Yükselişte (SSL Ok Bekleniyor),⚪ Yelpaze Açık,🟡Fiyat Orta-Üst Bant Aralığında,EMA5 Destek: 221.73 (%6.1 altta),72.71-79.58 (%66.3 altta),-,68.91,55.44,0.85
2026-07-17 21:34,ATATR,15.89,🟢 Yükseliş Trendinde,🔴 SAT,-,-,-,-,🟡Fiyat Orta-Üst Bant Aralığında,EMA21 Destek: 15.04 (%5.3 altta) | EMA5 Direnç: 15.90 (%0.1 üstte),-,-,51.93,,-0.03
2026-07-17 21:34,ATEKS,126.2,🟢 Yükseliş Trendinde,🟢 AL (Trend Onaylı),-,-,"📉 Düşüş Hazırlığı (50<100 Kesti, 150 Bekleniyor)",⚪ Yelpaze Açık,🟡Fiyat Orta-Üst Bant Aralığında,EMA5 Destek: 123.80 (%1.9 altta),72.80-80.80 (%36.0 altta),173.00-196.60 (%37.1 üstte),59.5,78.44,0.79
2026-07-17 21:34,ATLAS,7.99,🟢 Yükseliş Trendinde,🔥 GÜÇLÜ AL (Taze Kırılım),🟢 POTANSİYEL DİP (0 Altı - Hacimsiz),-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🟠 Daralıyor,⚪Fiyat Alt_Orta Bant Aralığında,EMA21 Destek: 7.95 (%0.5 altta) | EMA5 Direnç: 7.99 (%0.0 üstte),0.98-1.15 (%85.6 altta),-,51.03,24.89,-0.36
2026-07-17 21:34,ATSYH,123.0,🟢 Yükseliş Trendinde,🟢 AL (Trend Onaylı),-,🔴 ZİRVEDE,🟢 EMA Yükselişte (SSL Ok Bekleniyor),⚪ Yelpaze Açık,🚨Fiyat Bandın Üzerinde!,EMA5 Destek: 110.74 (%10.0 altta),-,-,80.64,100.0,0.95
2026-07-17 21:34,AVGYO,14.85,🟢 Yükseliş Trendinde,🟢 AL (Trend Onaylı),-,-,🟢 EMA Yükselişte (SSL Ok Bekleniyor),⚪ Yelpaze Açık,🟡Fiyat Orta-Üst Bant Aralığında,EMA21 Destek: 13.73 (%7.5 altta) | EMA5 Direnç: 15.05 (%1.4 üstte),-,-,54.66,55.16,0.57
2026-07-17 21:34,AVHOL,41.0,🟢 Yükseliş Trendinde,🔴 SAT,-,-,🟢 EMA Yükselişte (SSL Ok Bekleniyor),⚪ Yelpaze Açık,🟡Fiyat Orta-Üst Bant Aralığında,EMA5 Destek: 40.68 (%0.8 altta),30.24-37.62 (%8.2 altta),-,51.26,13.38,0.21
2026-07-17 21:34,AVOD,4.11,🟢 Yükseliş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🚨 BB SIKIŞMA,⚪Fiyat Alt_Orta Bant Aralığında,EMA100 Destek: 3.84 (%6.5 altta) | EMA55 Direnç: 4.12 (%0.3 üstte),2.51-2.73 (%33.6 altta),-,45.75,14.04,-0.53
2026-07-17 21:34,AVPGY,53.75,🟢 Yükseliş Trendinde,🔴 SAT,-,-,-,⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA100 Destek: 50.86 (%5.4 altta) | EMA55 Direnç: 53.91 (%0.3 üstte),44.96-49.00 (%8.8 altta),-,46.94,10.43,-0.32
2026-07-17 21:34,AVTUR,15.17,🟢 Yükseliş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🟠 Daralıyor,⚪Fiyat Alt_Orta Bant Aralığında,EMA100 Destek: 14.59 (%3.8 altta) | EMA5 Direnç: 16.17 (%6.6 üstte),1.93-2.02 (%86.7 altta),-,39.8,2.55,-0.77
2026-07-17 21:34,AYCES,505.5,🔴 Düşüş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA200 Destek: 424.88 (%15.9 altta) | EMA100 Direnç: 548.56 (%8.5 üstte),392.00-415.50 (%17.8 altta),-,42.86,3.7,-0.76
2026-07-17 21:34,AYDEM,27.28,🟢 Yükseliş Trendinde,🟢 AL (Trend Onaylı),-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🟡 Normal Genişlik,🟡Fiyat Orta-Üst Bant Aralığında,EMA5 Destek: 26.25 (%3.8 altta),16.99-18.00 (%34.0 altta),-,56.97,31.76,-0.6
2026-07-17 21:34,AYEN,35.0,🟢 Yükseliş Trendinde,⏳ BEKLE,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),⚪ Yelpaze Açık,🟡Fiyat Orta-Üst Bant Aralığında,EMA21 Destek: 33.61 (%4.0 altta) | EMA5 Direnç: 35.58 (%1.7 üstte),-,-,56.14,3.62,0.33
2026-07-17 21:34,AYES,32.36,🟢 Yükseliş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🟠 Daralıyor,🟡Fiyat Orta-Üst Bant Aralığında,EMA21 Destek: 30.30 (%6.4 altta) | EMA5 Direnç: 32.85 (%1.5 üstte),-,-,60.79,9.07,0.5
2026-07-17 21:34,AYGAZ,267.0,🔴 Düşüş Trendinde,🔥 GÜÇLÜ AL (Taze Kırılım),-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),⚪ Yelpaze Açık,🟡Fiyat Orta-Üst Bant Aralığında,EMA5 Destek: 243.79 (%8.7 altta),-,-,59.71,36.64,-0.65
2026-07-17 21:34,AZTEK,4.53,🟢 Yükseliş Trendinde,🔴 SAT,-,-,🔴 Ayı Piyasası (EMA 50 En Altta),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA55 Direnç: 4.67 (%3.1 üstte),3.51-4.01 (%11.4 altta),-,47.3,26.42,0.23
2026-07-17 21:34,BAGFS,24.94,🟢 Yükseliş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 25.78 (%3.4 üstte),17.60-21.64 (%13.2 altta),35.30-42.28 (%41.5 üstte),38.15,0.69,-0.92
2026-07-17 21:34,BAHKM,115.6,🟢 Yükseliş Trendinde,🟢 AL (Trend Onaylı),-,-,-,-,⚪Fiyat Alt_Orta Bant Aralığında,EMA21 Destek: 114.80 (%0.7 altta) | EMA5 Direnç: 119.23 (%3.1 üstte),-,-,51.96,30.02,0.09
2026-07-17 21:34,BAKAB,53.35,🟢 Yükseliş Trendinde,⏳ BEKLE,-,-,🟢 EMA Yükselişte (SSL Ok Bekleniyor),⚪ Yelpaze Açık,🟡Fiyat Orta-Üst Bant Aralığında,EMA5 Destek: 52.50 (%1.6 altta),15.79-18.46 (%65.4 altta),51.85-57.15 (fiyat bandın içinde!),63.19,54.51,0.87
2026-07-17 21:34,BALAT,78.95,🔴 Düşüş Trendinde,🔥 GÜÇLÜ AL (Taze Kırılım),-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA21 Destek: 77.83 (%1.4 altta),-,90.15-116.30 (%14.2 üstte),49.88,51.64,-0.71
