Tarih,Varlık,Fiyat,Supertrend_Sinyal,Tilson_Sinyal,Hacim_SMI,Kombine_Dip,SSL&EMA_Sinyal,BB_Sikisma,BB_Fiyat_Durum,Destek_Direnc,Alim_Bandi,Satim_Bandi,EMA_200_Durumu,RSI,StochRSI,TSI,BB_Bant_Durum,EMA_Durumu
2026-08-04 15:22,ULUSE,275.5,🔴 Düşüş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🟡 Normal Genişlik,⚪Fiyat Alt_Orta Bant Aralığında,EMA100 Destek: 270.82 (%1.7 altta) | EMA5 Direnç: 277.63 (%0.8 üstte),153.90-167.00 (%39.4 altta),-,15.5,42.51,8.57,-0.57,0,
2026-08-04 15:22,ULUUN,7.98,🔴 Düşüş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),⚪ Yelpaze Açık,🚨Fiyat Bandın Altında!,EMA200 Direnç: 8.13 (%1.8 üstte),6.37-6.54 (%18.0 altta),-,-1.8,35.71,0.0,-0.66,-0.18,
2026-08-04 15:22,UMPAS,9.3,🟢 Yükseliş Trendinde,⏳ BEKLE,-,-,⚪ Karışık / Testere Piyasası,🚨 BB SIKIŞMA,🚨Fiyat Bandın Altında!,-,-,-,0.0,,,,0.0,
2026-08-04 15:22,UNLU,11.02,🔴 Düşüş Trendinde,🔴 SAT,-,🟢 POTANSİYEL DİP,🔴 Ayı Piyasası (EMA 50 En Altta),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 11.29 (%2.5 üstte),-,17.21-19.34 (%56.2 üstte),-21.83,27.1,10.16,-0.95,0,
2026-08-04 15:22,USAK,1.3,🔴 Düşüş Trendinde,🔴 SAT,-,🟢 POTANSİYEL DİP,🔴 Ayı Piyasası (EMA 50 En Altta),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 1.33 (%2.7 üstte),-,1.39-1.52 (%6.9 üstte),-43.61,33.44,6.47,-0.51,0,
2026-08-04 15:22,VAKBN,30.78,🔴 Düşüş Trendinde,🔥 GÜÇLÜ AL (Taze Kırılım),🟢 POTANSİYEL DİP (0 Altı - Hacimsiz),-,"📉 Düşüş Hazırlığı (50<100 Kesti, 150 Bekleniyor)",🚨 BB SIKIŞMA,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Destek: 29.95 (%2.7 altta) | EMA21 Direnç: 30.81 (%0.1 üstte),28.88-30.72 (%0.2 altta),-,-1.03,48.09,33.33,-0.77,0,
2026-08-04 15:22,VAKFA,11.09,🔴 Düşüş Trendinde,🔴 SAT,🚀 KUSURSUZ DÖNÜŞ (0 Altı + Hacim),-,🔴 Ayı Piyasası (EMA 50 En Altta),🟡 Normal Genişlik,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 11.11 (%0.2 üstte),-,12.80-13.16 (%15.4 üstte),-,37.94,21.27,-0.79,0,
2026-08-04 15:22,VAKFN,1.2,🔴 Düşüş Trendinde,🔴 SAT,-,🟢 POTANSİYEL DİP,🔴 Ayı Piyasası (EMA 50 En Altta),⚪ Yelpaze Açık,🚨Fiyat Bandın Altında!,EMA5 Direnç: 1.22 (%1.8 üstte),-,1.84-1.95 (%53.5 üstte),-20.2,27.15,5.22,-0.8,-0.01,
2026-08-04 15:22,VAKKO,67.4,🔴 Düşüş Trendinde,🔴 SAT,🟢 POTANSİYEL DİP (0 Altı - Hacimsiz),-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🟡 Normal Genişlik,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Destek: 66.92 (%0.7 altta) | EMA200 Direnç: 67.51 (%0.2 üstte),-,82.35-85.35 (%22.2 üstte),-0.16,39.55,20.38,-0.76,0,
2026-08-04 15:22,VANGD,88.0,🔴 Düşüş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🟠 Daralıyor,⚪Fiyat Alt_Orta Bant Aralığında,EMA100 Destek: 85.06 (%3.3 altta) | EMA5 Direnç: 89.36 (%1.5 üstte),81.00-85.55 (%2.8 altta),-,25.03,42.84,2.52,-0.64,0,
2026-08-04 15:22,VBTYZ,32.64,🟢 Yükseliş Trendinde,⏳ BEKLE,-,-,🟢 EMA Yükselişte (SSL Ok Bekleniyor),⚪ Yelpaze Açık,🟡Fiyat Orta-Üst Bant Aralığında,EMA5 Destek: 31.60 (%3.2 altta),-,-,37.09,58.07,16.85,0.59,0,
2026-08-04 15:22,VERTU,36.16,🔴 Düşüş Trendinde,🔴 SAT,🟢 POTANSİYEL DİP (0 Altı - Hacimsiz),-,🔴 Ayı Piyasası (EMA 50 En Altta),🟡 Normal Genişlik,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 36.28 (%0.3 üstte),-,-,-11.27,39.19,12.4,-0.91,0,
2026-08-04 15:22,VERUS,535.0,🔥 AL (Taze Kırılım),🟢 AL (Trend Onaylı),-,-,🟢 EMA Yükselişte (SSL Ok Bekleniyor),⚪ Yelpaze Açık,🟡Fiyat Orta-Üst Bant Aralığında,EMA55 Destek: 519.18 (%3.0 altta),235.00-247.10 (%53.8 altta),-,24.36,55.65,99.46,0.91,0,
2026-08-04 15:22,VESBE,5.77,🔴 Düşüş Trendinde,🔴 SAT,-,-,🔴 Ayı Piyasası (EMA 50 En Altta),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 5.88 (%2.0 üstte),-,7.21-7.53 (%25.0 üstte),-25.93,35.65,0.0,-0.96,0,
2026-08-04 15:22,VESTL,22.88,🔴 Düşüş Trendinde,🔴 SAT,-,-,🔴 Ayı Piyasası (EMA 50 En Altta),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 23.48 (%2.6 üstte),-,-,-22.16,37.38,0.15,-0.96,0,
2026-08-04 15:22,VKFYO,25.44,🔴 Düşüş Trendinde,⏳ BEKLE,🟢 POTANSİYEL DİP (0 Altı - Hacimsiz),-,🔴 Ayı Piyasası (EMA 50 En Altta),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Destek: 25.04 (%1.6 altta) | EMA21 Direnç: 26.35 (%3.6 üstte),-,-,-14.58,42.95,23.37,-0.92,0,
2026-08-04 15:22,VKGYO,2.53,🔴 Düşüş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🟡 Normal Genişlik,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 2.55 (%0.7 üstte),2.12-2.20 (%13.1 altta),2.63-2.84 (%4.1 üstte),-2.8,36.69,10.11,-0.82,0,
2026-08-04 15:22,VKING,22.8,🟢 Yükseliş Trendinde,🔴 SAT,-,-,🔴 Ayı Piyasası (EMA 50 En Altta),🟡 Normal Genişlik,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 23.08 (%1.2 üstte),-,33.50-35.86 (%46.9 üstte),-20.9,36.48,11.88,-0.76,0,
2026-08-04 15:22,VRGYO,1.76,🔴 Düşüş Trendinde,🔴 SAT,🚀 KUSURSUZ DÖNÜŞ (0 Altı + Hacim),🚀 KUSURSUZ DİP,🔴 Ayı Piyasası (EMA 50 En Altta),⚪ Yelpaze Açık,🚨Fiyat Bandın Altında!,EMA5 Direnç: 1.81 (%3.0 üstte),-,2.49-2.59 (%41.5 üstte),-29.23,20.73,0.0,-0.85,-0.49,
2026-08-04 15:22,VSNMD,76.9,🔴 Düşüş Trendinde,🔴 SAT,-,-,🔴 Ayı Piyasası (EMA 50 En Altta),🟠 Daralıyor,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 78.30 (%1.8 üstte),73.00-75.85 (%1.4 altta),209.09-238.86 (%171.9 üstte),-33.47,37.75,31.09,-0.83,0,
2026-08-04 15:22,YAPRK,10.23,🔴 Düşüş Trendinde,🔴 SAT,-,🟢 POTANSİYEL DİP,🔴 Ayı Piyasası (EMA 50 En Altta),🟡 Normal Genişlik,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 10.43 (%2.0 üstte),-,-,-21.57,19.86,0.0,-0.93,0,
2026-08-04 15:22,YATAS,32.72,🔴 Düşüş Trendinde,⏳ BEKLE,🟢 POTANSİYEL DİP (0 Altı - Hacimsiz),-,🔴 Ayı Piyasası (EMA 50 En Altta),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 32.92 (%0.6 üstte),-,-,-15.79,29.15,18.79,-0.94,0,
2026-08-04 15:22,YAYLA,21.18,🔴 Düşüş Trendinde,🔴 SAT,-,🟢 POTANSİYEL DİP,🔴 Ayı Piyasası (EMA 50 En Altta),🟡 Normal Genişlik,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 21.55 (%1.8 üstte),-,30.26-33.16 (%42.9 üstte),-24.63,33.01,8.02,-0.93,0,
2026-08-04 15:22,YBTAS,13.99,🔴 Düşüş Trendinde,🔴 SAT,-,🟢 POTANSİYEL DİP,🔴 Ayı Piyasası (EMA 50 En Altta),⚪ Yelpaze Açık,🚨Fiyat Bandın Altında!,EMA5 Direnç: 14.35 (%2.6 üstte),-,17.64-18.10 (%26.1 üstte),-32.31,18.51,0.0,-0.95,-0.23,
2026-08-04 15:22,YEOTK,40.9,🟢 Yükseliş Trendinde,🔴 SAT,-,-,🟢 EMA Yükselişte (SSL Ok Bekleniyor),⚪ Yelpaze Açık,🟡Fiyat Orta-Üst Bant Aralığında,EMA5 Destek: 40.64 (%0.6 altta) | EMA21 Direnç: 41.22 (%0.8 üstte),16.63-17.21 (%57.9 altta),-,39.39,48.81,21.47,0.18,0,
2026-08-04 15:22,YESIL,1.24,🔴 Düşüş Trendinde,🔴 SAT,-,-,🔴 Ayı Piyasası (EMA 50 En Altta),🟠 Daralıyor,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 1.25 (%0.7 üstte),-,2.11-2.31 (%70.2 üstte),-31.3,36.13,44.07,-0.54,0,
2026-08-04 15:22,YGGYO,223.1,🔴 Düşüş Trendinde,🔥 GÜÇLÜ AL (Taze Kırılım),🟢 POTANSİYEL DİP (0 Altı - Hacimsiz),-,🟢 EMA Yükselişte (SSL Ok Bekleniyor),🚨 BB SIKIŞMA,🟡Fiyat Orta-Üst Bant Aralığında,EMA55 Destek: 222.48 (%0.3 altta),112.89-119.36 (%46.5 altta),-,26.17,50.61,33.33,-0.27,0,
2026-08-04 15:22,YIGIT,20.94,🔴 Düşüş Trendinde,⏳ BEKLE,🟢 POTANSİYEL DİP (0 Altı - Hacimsiz),-,🔴 Ayı Piyasası (EMA 50 En Altta),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 20.99 (%0.3 üstte),-,28.72-30.74 (%37.2 üstte),-14.03,32.04,22.51,-0.92,0,
2026-08-04 15:22,YKBNK,35.04,🔥 AL (Taze Kırılım),🔥 GÜÇLÜ AL (Taze Kırılım),🟢 POTANSİYEL DİP (0 Altı - Hacimsiz),-,🔴 Ayı Piyasası (EMA 50 En Altta),⚪ Yelpaze Açık,🟡Fiyat Orta-Üst Bant Aralığında,EMA21 Destek: 34.41 (%1.8 altta) | EMA200 Direnç: 35.74 (%2.0 üstte),-,42.58-44.30 (%21.5 üstte),-1.96,50.72,33.33,-0.36,0,
2026-08-04 15:22,YKSLN,2.8,🔴 Düşüş Trendinde,🔴 SAT,-,🟢 POTANSİYEL DİP,🔴 Ayı Piyasası (EMA 50 En Altta),⚪ Yelpaze Açık,🚨Fiyat Bandın Altında!,EMA5 Direnç: 2.94 (%5.2 üstte),-,6.13-6.33 (%118.9 üstte),-28.84,29.11,0.0,-0.86,-3.13,
2026-08-04 15:22,YONGA,49.02,🔴 Düşüş Trendinde,🔥 GÜÇLÜ AL (Taze Kırılım),-,-,🔴 Ayı Piyasası (EMA 50 En Altta),🟡 Normal Genişlik,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Destek: 48.96 (%0.1 altta) | EMA21 Direnç: 50.63 (%3.3 üstte),-,55.50-57.00 (%13.2 üstte),-17.09,36.26,65.58,-0.79,0,
2026-08-04 15:22,YUNSA,8.67,🔴 Düşüş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🚨 BB SIKIŞMA,⚪Fiyat Alt_Orta Bant Aralığında,EMA200 Destek: 8.63 (%0.5 altta) | EMA5 Direnç: 8.81 (%1.6 üstte),-,-,0.47,36.6,22.61,-0.58,0,
2026-08-04 15:22,YYAPI,0.88,🔴 Düşüş Trendinde,🔴 SAT,-,-,🔴 Ayı Piyasası (EMA 50 En Altta),🚨 BB SIKIŞMA,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Destek: 0.87 (%0.6 altta) | EMA21 Direnç: 0.89 (%1.7 üstte),-,2.04-2.23 (%131.8 üstte),-40.38,45.77,22.59,-0.33,0,
2026-08-04 15:22,YYLGD,9.79,🔴 Düşüş Trendinde,🔴 SAT,-,🟢 POTANSİYEL DİP,🔴 Ayı Piyasası (EMA 50 En Altta),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 9.97 (%1.9 üstte),9.56-9.96 (fiyat bandın içinde!),14.08-14.61 (%43.8 üstte),-11.85,29.78,5.37,-0.88,0,
2026-08-04 15:22,ZEDUR,7.85,🔴 Düşüş Trendinde,🔴 SAT,🟢 POTANSİYEL DİP (0 Altı - Hacimsiz),-,🔴 Ayı Piyasası (EMA 50 En Altta),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 7.92 (%0.9 üstte),-,-,-12.35,32.51,11.88,-0.93,0,
2026-08-04 15:22,ZERGY,9.09,🔴 Düşüş Trendinde,🔴 SAT,-,🟢 POTANSİYEL DİP,🔴 Ayı Piyasası (EMA 50 En Altta),🚨 BB SIKIŞMA,🚨Fiyat Bandın Altında!,EMA5 Direnç: 9.43 (%3.7 üstte),-,20.02-22.00 (%120.2 üstte),-,28.45,3.24,-0.68,-0.93,
2026-08-04 15:22,ZGYO,33.84,🔴 Düşüş Trendinde,🔴 SAT,-,🟢 POTANSİYEL DİP,-,🚨 BB SIKIŞMA,🚨Fiyat Bandın Altında!,EMA100 Destek: 33.42 (%1.3 altta) | EMA5 Direnç: 35.99 (%6.4 üstte),-,-,-,29.99,0.0,-0.78,-4.4,
2026-08-04 15:22,ZOREN,2.33,🔴 Düşüş Trendinde,🔴 SAT,🟢 POTANSİYEL DİP (0 Altı - Hacimsiz),🚀 KUSURSUZ DİP,🔴 Ayı Piyasası (EMA 50 En Altta),⚪ Yelpaze Açık,🚨Fiyat Bandın Altında!,EMA5 Direnç: 2.41 (%3.3 üstte),-,3.63-3.71 (%55.8 üstte),-24.43,25.24,0.0,-0.95,-1.1,
2026-08-04 15:22,ZRGYO,18.05,🟢 Yükseliş Trendinde,🔴 SAT,-,-,🔴 Ayı Piyasası (EMA 50 En Altta),🟠 Daralıyor,🟡Fiyat Orta-Üst Bant Aralığında,EMA21 Destek: 17.93 (%0.7 altta) | EMA5 Direnç: 18.08 (%0.2 üstte),-,22.98-23.28 (%27.3 üstte),-12.28,52.28,53.4,0.65,0,
2026-08-04 19:27,A1CAP,8.97,🔴 Düşüş Trendinde,⏳ BEKLE,-,-,🔴 Ayı Piyasası (EMA 50 En Altta),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Destek: 8.92 (%0.5 altta) | EMA21 Direnç: 9.51 (%6.1 üstte),-,-,-23.23,34.61,33.66,-0.93,0,
2026-08-04 19:27,A1YEN,2.67,🔴 Düşüş Trendinde,🔴 SAT,🟢 POTANSİYEL DİP (0 Altı - Hacimsiz),-,🔴 Ayı Piyasası (EMA 50 En Altta),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 2.68 (%0.6 üstte),2.60-2.70 (fiyat bandın içinde!),2.92-3.12 (%9.4 üstte),-10.27,32.55,6.57,-0.95,0,
2026-08-04 19:27,AAGYO,13.07,🔴 Düşüş Trendinde,⏳ BEKLE,🟢 POTANSİYEL DİP (0 Altı - Hacimsiz),-,-,-,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 13.10 (%0.2 üstte),-,18.23-20.20 (%39.4 üstte),-,27.85,20.95,-0.95,0,
2026-08-04 19:27,ACSEL,127.0,🔴 Düşüş Trendinde,🔥 GÜÇLÜ AL (Taze Kırılım),-,-,🚀 ASIL SİNYAL: GÜÇLÜ AL (EMA Sıralı + SSL Onay),🚨 BB SIKIŞMA,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Destek: 125.68 (%1.0 altta) | EMA21 Direnç: 129.39 (%1.9 üstte),-,-,2.35,43.78,66.66,-0.62,0,
2026-08-04 19:27,ADEL,29.54,🔴 Düşüş Trendinde,⏳ BEKLE,🚀 KUSURSUZ DÖNÜŞ (0 Altı + Hacim),-,🔴 Ayı Piyasası (EMA 50 En Altta),🟠 Daralıyor,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Destek: 29.21 (%1.1 altta) | EMA21 Direnç: 30.08 (%1.8 üstte),-,32.26-34.64 (%9.2 üstte),-11.94,41.94,53.41,-0.79,0,
2026-08-04 19:27,ADESE,0.87,🔴 Düşüş Trendinde,🔴 SAT,🟢 POTANSİYEL DİP (0 Altı - Hacimsiz),-,🔴 Ayı Piyasası (EMA 50 En Altta),🟠 Daralıyor,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Destek: 0.86 (%0.8 altta) | EMA21 Direnç: 0.90 (%3.6 üstte),-,1.00-1.07 (%14.9 üstte),-47.07,40.15,59.47,-0.88,0,
2026-08-04 19:27,ADGYO,52.3,🔴 Düşüş Trendinde,⏳ BEKLE,🚀 KUSURSUZ DÖNÜŞ (0 Altı + Hacim),-,🔴 Ayı Piyasası (EMA 50 En Altta),🟠 Daralıyor,🟡Fiyat Orta-Üst Bant Aralığında,EMA21 Destek: 51.21 (%2.1 altta) | EMA200 Direnç: 53.06 (%1.5 üstte),-,59.15-65.10 (%13.1 üstte),-1.44,52.16,33.33,-0.25,0,
2026-08-04 19:27,AEFES,21.54,🟢 Yükseliş Trendinde,🟢 AL (Trend Onaylı),🩸 SAT (Zirveden Dönüş),-,🟢 EMA Yükselişte (SSL Ok Bekleniyor),⚪ Yelpaze Açık,🟡Fiyat Orta-Üst Bant Aralığında,EMA21 Destek: 21.29 (%1.1 altta) | EMA5 Direnç: 21.74 (%0.9 üstte),13.26-13.70 (%36.4 altta),-,16.98,53.68,47.18,0.47,0,
2026-08-04 19:27,AFYON,12.74,🔴 Düşüş Trendinde,🔥 GÜÇLÜ AL (Taze Kırılım),-,-,🔴 Ayı Piyasası (EMA 50 En Altta),🟠 Daralıyor,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Destek: 12.65 (%0.7 altta) | EMA21 Direnç: 12.75 (%0.1 üstte),-,12.68-13.45 (fiyat bandın içinde!),-0.92,48.94,76.26,-0.53,0,
2026-08-04 19:27,AGESA,242.6,🔴 Düşüş Trendinde,🟢 AL (Trend Onaylı),🟢 POTANSİYEL DİP (0 Altı - Hacimsiz),-,🟢 EMA Yükselişte (SSL Ok Bekleniyor),🚨 BB SIKIŞMA,🟡Fiyat Orta-Üst Bant Aralığında,EMA55 Destek: 240.63 (%0.8 altta),-,-,9.97,52.26,92.6,0.09,0,
2026-08-04 19:27,AGHOL,35.56,🟢 Yükseliş Trendinde,🟢 AL (Trend Onaylı),-,-,🟢 EMA Yükselişte (SSL Ok Bekleniyor),🟡 Normal Genişlik,🟡Fiyat Orta-Üst Bant Aralığında,EMA5 Destek: 35.22 (%1.0 altta),-,-,13.35,60.35,86.34,0.63,0,
2026-08-04 19:27,AGROT,2.35,🔴 Düşüş Trendinde,🔴 SAT,-,-,🔴 Ayı Piyasası (EMA 50 En Altta),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 2.39 (%1.7 üstte),-,3.16-3.28 (%34.5 üstte),-24.96,37.69,24.25,-0.63,0,
2026-08-04 19:27,AGYO,7.34,🟢 Yükseliş Trendinde,🔴 SAT,-,-,🔴 Ayı Piyasası (EMA 50 En Altta),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 7.38 (%0.6 üstte),6.90-7.13 (%2.9 altta),8.14-8.79 (%10.9 üstte),-7.53,38.81,16.09,-0.7,0,
2026-08-04 19:27,AHGAZ,32.26,🔴 Düşüş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA100 Destek: 31.70 (%1.7 altta) | EMA5 Direnç: 33.01 (%2.3 üstte),-,-,6.97,35.64,2.79,-0.86,0,
2026-08-04 19:27,AHSGY,18.73,🟢 Yükseliş Trendinde,⏳ BEKLE,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🚨 BB SIKIŞMA,⚪Fiyat Alt_Orta Bant Aralığında,EMA200 Destek: 17.76 (%5.2 altta) | EMA5 Direnç: 19.12 (%2.1 üstte),17.24-19.48 (fiyat bandın içinde!),24.19-26.14 (%29.1 üstte),5.46,42.11,32.03,-0.77,0,
2026-08-04 19:27,AKBNK,68.1,🔴 Düşüş Trendinde,🔥 GÜÇLÜ AL (Taze Kırılım),-,-,🔴 Ayı Piyasası (EMA 50 En Altta),🚨 BB SIKIŞMA,🟡Fiyat Orta-Üst Bant Aralığında,EMA21 Destek: 67.63 (%0.7 altta) | EMA200 Direnç: 69.30 (%1.8 üstte),55.04-58.43 (%14.2 altta),86.96-90.21 (%27.7 üstte),-1.73,49.32,86.72,-0.47,0,
2026-08-04 19:27,AKCNS,237.3,🟢 Yükseliş Trendinde,🔥 GÜÇLÜ AL (Taze Kırılım),-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🚨 BB SIKIŞMA,🟡Fiyat Orta-Üst Bant Aralığında,EMA5 Destek: 236.75 (%0.2 altta),122.28-124.96 (%47.3 altta),-,25.87,57.09,18.54,-0.72,0,
2026-08-04 19:27,AKENR,10.3,🔴 Düşüş Trendinde,⏳ BEKLE,🚀 KUSURSUZ DÖNÜŞ (0 Altı + Hacim),-,🔴 Ayı Piyasası (EMA 50 En Altta),🟡 Normal Genişlik,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Destek: 10.12 (%1.8 altta) | EMA21 Direnç: 10.68 (%3.7 üstte),-,-,-8.53,41.42,46.89,-0.9,0,
2026-08-04 19:27,AKFGY,2.71,🔴 Düşüş Trendinde,🔴 SAT,-,-,🔴 Ayı Piyasası (EMA 50 En Altta),🚨 BB SIKIŞMA,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 2.74 (%1.0 üstte),2.50-2.60 (%4.1 altta),-,-2.85,43.36,14.87,-0.67,0,
2026-08-04 19:27,AKFIS,95.95,🟢 Yükseliş Trendinde,🟢 AL (Trend Onaylı),-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🚨 BB SIKIŞMA,🟡Fiyat Orta-Üst Bant Aralığında,EMA5 Destek: 92.58 (%3.5 altta),20.04-20.40 (%78.7 altta),-,93.95,63.09,42.0,-0.0,0,
2026-08-04 19:27,AKFYE,23.82,🟢 Yükseliş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA100 Destek: 23.11 (%3.0 altta) | EMA55 Direnç: 24.11 (%1.2 üstte),19.98-22.28 (%6.5 altta),-,13.03,45.34,3.45,-0.39,0,
2026-08-04 19:27,AKGRT,6.63,🔴 Düşüş Trendinde,🔴 SAT,-,🟢 POTANSİYEL DİP,🔴 Ayı Piyasası (EMA 50 En Altta),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 6.71 (%1.1 üstte),5.98-6.11 (%7.8 altta),8.35-8.71 (%25.9 üstte),-6.86,34.99,36.83,-0.89,0,
2026-08-04 19:27,AKHAN,41.32,🟢 Yükseliş Trendinde,🔴 SAT,🔴 ZAYIFLAMA (Zaten Dipte),-,-,⚪ Yelpaze Açık,🟡Fiyat Orta-Üst Bant Aralığında,EMA21 Destek: 40.71 (%1.5 altta) | EMA5 Direnç: 43.24 (%4.6 üstte),-,-,-,53.6,17.09,0.43,0,
2026-08-04 19:27,AKMGY,242.9,🟢 Yükseliş Trendinde,🟢 AL (Trend Onaylı),-,-,🟢 EMA Yükselişte (SSL Ok Bekleniyor),🟡 Normal Genişlik,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Destek: 240.14 (%1.1 altta) | EMA21 Direnç: 243.38 (%0.2 üstte),-,243.80-268.00 (%0.4 üstte),3.54,48.15,67.72,-0.62,0,
2026-08-04 19:27,AKSA,12.54,🟢 Yükseliş Trendinde,⏳ BEKLE,-,-,🟢 EMA Yükselişte (SSL Ok Bekleniyor),⚪ Yelpaze Açık,🟡Fiyat Orta-Üst Bant Aralığında,EMA5 Destek: 12.52 (%0.2 altta),9.21-9.36 (%25.3 altta),-,15.61,56.49,54.64,0.48,0,
2026-08-04 19:27,AKSEN,94.85,🔴 Düşüş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA55 Destek: 90.39 (%4.7 altta) | EMA5 Direnç: 96.85 (%2.1 üstte),-,-,30.99,48.92,3.91,-0.44,0,
2026-08-04 19:27,AKSGY,9.66,🟢 Yükseliş Trendinde,🟢 AL (Trend Onaylı),-,-,🟢 EMA Yükselişte (SSL Ok Bekleniyor),🟡 Normal Genişlik,🟡Fiyat Orta-Üst Bant Aralığında,EMA5 Destek: 9.48 (%1.9 altta),-,-,14.45,58.04,76.05,-0.43,0,
2026-08-04 19:27,AKSUE,45.54,🟢 Yükseliş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🟠 Daralıyor,🟡Fiyat Orta-Üst Bant Aralığında,EMA21 Destek: 44.79 (%1.6 altta) | EMA5 Direnç: 45.90 (%0.8 üstte),15.59-16.30 (%64.2 altta),-,49.51,55.0,8.19,0.42,0,
2026-08-04 19:27,AKYHO,2.3,🔴 Düşüş Trendinde,⏳ BEKLE,🚀 KUSURSUZ DÖNÜŞ (0 Altı + Hacim),-,🔴 Ayı Piyasası (EMA 50 En Altta),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Destek: 2.29 (%0.6 altta) | EMA21 Direnç: 2.39 (%4.0 üstte),-,3.11-3.26 (%35.2 üstte),-17.82,37.55,17.37,-0.85,0,
2026-08-04 19:27,ALARK,103.9,🟢 Yükseliş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),⚪ Yelpaze Açık,🟡Fiyat Orta-Üst Bant Aralığında,EMA21 Destek: 103.66 (%0.2 altta),90.70-96.00 (%7.6 altta),114.50-117.00 (%10.2 üstte),6.71,50.99,20.34,-0.29,0,
